,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,player_id,season,player_display_name,team,GP,position,season_type,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,age,status,y/c,y/g,c/g,y/rec,rec/g,y/tgt,catch %,touches,y/touch,rrtd,rb,wrte,receiving_AV,rushing_AV,YearsBack
793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,00-0031376,2020,Jerick McKinnon,sfo,14,RB,REG,81,319.0,5,0.0,0.0,16.0,-10.439695647073677,0,33,46,253.0,1,0.0,0.0,156.0,178.0,12.0,-9.541061408578084,0,23.112671045429668,1.3613639535447282,0.6595150241731329,2.5037064472382857,0.0,93.2,14,0.0946502057613168,0.0482076637824474,0.087555336940482,0.1805414396679333,0.0675747863247863,0.0476190476190476,0.064516129032258,0.0628019323671497,0.0575969169719169,0.0635836385836385,0.5205761316872428,0.0980072379354798,28.0,ACT,3.938271604938272,22.785714285714285,5.785714285714286,7.666666666666667,2.357142857142857,5.5,71.73913043478261,114,5.017543859649122,6,9.59360560898106,30.331528364119983,1.9027713057580848,1.6200953887056422,4
794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,00-0031376,2021,Jerick McKinnon,kan,7,RB,REG,12,62.0,0,0.0,0.0,2.0,-1.933192994678393,0,13,20,107.0,1,0.0,0.0,-9.0,134.0,7.0,2.1758417758974247,0,-8.884415584415585,0.4608850931677019,-0.0486276564889881,0.6572882802092611,0.0,22.9,7,0.0634920634920634,-0.0038281582305401,0.1106523534269199,0.092175568653663,0.0495829471733086,0.0666666666666666,0.0573770491803278,0.0583941605839416,0.0581248069199876,0.0529996910719802,0.3396825396825397,0.0498251262976739,29.0,ACT,5.166666666666667,8.857142857142858,1.7142857142857142,8.23076923076923,1.8571428571428568,5.35,65.0,25,6.76,1,12.379679287822327,44.003292270124255,0.9827493786064068,0.3926036398184063,3
795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,00-0031376,2022,Jerick McKinnon,kan,17,RB,REG,72,291.0,1,0.0,0.0,12.0,-9.96355854565627,0,56,71,512.0,9,1.0,1.0,48.0,541.0,28.0,22.60151935874825,1,30.241471734892787,1.8973212533296224,0.1688301036485873,2.9641629525484445,0.0,140.3,17,0.1090629800307219,0.0101867572156196,0.1911660777385159,0.1717438758185787,0.0975238095238095,0.2195121951219512,0.1029411764705882,0.1182108626198083,0.1585180023228803,0.1219214866434378,0.7864823348694316,0.1055944055944056,30.0,ACT,4.041666666666667,17.11764705882353,4.235294117647059,9.142857142857142,3.294117647058824,7.211267605633803,78.87323943661971,128,6.2734375,10,12.731092470164931,47.13634405962918,4.767642860239064,1.8805826948314697,2
796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,00-0031376,2023,Jerick McKinnon,kan,12,RB,REG,21,60.0,1,0.0,0.0,7.0,-0.0179227527287371,0,25,32,192.0,4,0.0,0.0,8.0,219.0,10.0,7.182948330042297,0,15.2,0.8647891639270949,0.063228517767056,1.3414437083275816,0.0,59.36,12,0.0689655172413793,0.0025332488917036,0.117426273458445,0.1054748749754318,0.0594427244582043,0.1739130434782608,0.0628930817610062,0.0769230769230769,0.1166778839682326,0.0823367882622156,0.4137931034482758,0.0765586713857881,31.0,ACT,2.857142857142857,5.0,1.75,7.68,2.083333333333333,6.0,78.125,46,5.478260869565218,5,10.30359610399798,35.30174580944842,1.6184181459919045,0.3465335012555374,1
797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,00-0031390,2014,Charles Sims,tam,8,RB,REG,66,185.0,1,2.0,1.0,10.0,-15.64283217387856,0,19,27,190.0,0,0.0,0.0,21.0,197.0,6.0,-3.6678678624292713,0,8.972222222222221,0.9297396611967824,0.0493403884410789,1.429147763703929,0.0,41.5,8,0.1042471042471042,0.0077548005908419,0.326158940397351,0.1625744968433299,0.1063829787234042,0.0,0.075,0.0674157303370786,0.0531914893617021,0.0851063829787234,0.7335907335907336,0.113563839771746,23.0,ACT,2.803030303030303,23.125,8.25,10.0,2.375,7.037037037037037,70.37037037037037,85,4.411764705882353,1,7.383865318296594,25.760380188186023,1.484522971111721,0.9934655155526326,10
798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,00-0031390,2015,Charles Sims,tam,16,RB,REG,107,529.0,0,1.0,1.0,20.0,-8.98688750678827,0,51,70,561.0,4,1.0,1.0,227.0,476.0,22.0,7.834650168049848,0,-24.352411636139287,2.1950876537767363,0.6096676332705697,3.7193988239545033,0.0,129.0,16,0.1308411214953271,0.0425093632958801,0.3224932249322493,0.2302691728796947,0.1387926768926274,0.1818181818181818,0.1094527363184079,0.116591928251121,0.1603054293554046,0.1473977778777383,1.0485981308411214,0.1343203390842338,24.0,ACT,4.94392523364486,33.0625,6.6875,11.0,3.1875,8.014285714285714,72.85714285714285,158,6.89873417721519,4,11.72264715663452,31.90824505665962,4.647073072893574,2.868307283006319,9
799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,00-0031390,2016,Charles Sims,tam,7,RB,REG,51,149.0,1,1.0,1.0,6.0,-13.440566004137509,0,24,32,190.0,1,0.0,0.0,74.0,175.0,9.0,-10.043199763284065,0,34.345238095238095,0.8408627427783775,0.2263721599086912,1.41975462610365,0.0,43.9,7,0.1172161172161172,0.026241134751773,0.2976190476190476,0.1968170836255942,0.1046255506607929,0.0833333333333333,0.0957446808510638,0.0943396226415094,0.0939794419970631,0.100367107195301,0.6959706959706959,0.1169197919895306,25.0,RES,2.92156862745098,21.285714285714285,7.285714285714286,7.916666666666667,3.4285714285714284,5.9375,75.0,75,4.52,2,8.806668302910504,31.07092256703288,1.503687032026553,0.8120009759490502,8
800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,00-0031390,2017,Charles Sims,tam,15,RB,REG,21,95.0,0,0.0,0.0,6.0,0.0303388125030323,0,35,47,252.0,1,1.0,1.0,155.0,209.0,12.0,-7.265308201896018,0,13.763506493506496,1.2569516005601593,0.3545134714810078,2.1335868308769443,0.0,38.7,15,0.0828924162257495,0.0268584300814416,0.1325301204819277,0.1458253684037777,0.0573118035023879,0.0384615384615384,0.0512820512820512,0.05,0.0478866709819632,0.053541750494218,0.4444444444444444,0.0531217114272946,26.0,ACT,4.523809523809524,6.333333333333333,1.4,7.2,2.333333333333333,5.361702127659575,74.46808510638297,56,6.196428571428571,1,8.081659985454921,34.40435922489596,1.9857761165079668,0.5302194051230784,7
801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,00-0031391,2014,Tre Mason,ram,12,RB,REG,179,765.0,4,2.0,1.0,37.0,-25.70719867468844,0,16,26,148.0,1,0.0,0.0,-25.0,164.0,8.0,-1.7579854120849632,0,-10.366666666666667,0.9330671080784512,-0.2365312167317503,1.234028810405451,0.0,119.3,12,0.0724233983286908,-0.0089831117499101,0.1277258566978193,0.101448608093108,0.0595573440643863,0.0714285714285714,0.0634920634920634,0.0642857142857142,0.0654929577464788,0.0619315895372233,0.4122562674094707,0.1555708865125905,21.0,ACT,4.273743016759776,63.75,14.916666666666666,9.25,1.3333333333333333,5.6923076923076925,61.53846153846154,195,4.682051282051282,5,8.892943608362641,27.5022377944416,1.197156233405105,4.16091856905041,10
802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,00-0031391,2015,Tre Mason,ram,13,RB,REG,75,207.0,1,3.0,1.0,10.0,-32.7252467453223,0,18,21,88.0,0,0.0,0.0,-6.0,119.0,4.0,-2.2292957008467056,0,-16.876190476190477,0.6187824639219449,-0.0291797716004205,0.9077478557626232,0.0,33.5,13,0.052896725440806,-0.0018761726078799,0.0954290296712109,0.0778441500749051,0.0376873661670235,0.0,0.0392156862745098,0.036036036036036,0.0188436830835117,0.0301498929336188,0.2216624685138539,0.0603822253488099,22.0,ACT,2.76,15.923076923076923,5.769230769230769,4.888888888888889,1.3846153846153846,4.190476190476191,85.71428571428571,93,3.172043010752688,1,9.34161744550501,21.385622062658307,0.6709214764755547,0.9886067542022172,9
803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,00-0031392,2014,Dri Archer,pit,10,RB,REG,10,40.0,0,0.0,0.0,2.0,-1.337205654650461,0,7,10,23.0,0,0.0,0.0,-5.0,28.0,0.0,-2.745580590970349,0,0.8446428571428573,0.2669318486047809,-0.0192515455744001,0.3869216910050913,0.0,6.300000000000001,10,0.0248138957816377,-0.0013451708366962,0.0191780821917808,0.0361447070030995,0.0069465418302627,0.0,0.0,0.0,0.0034732709151313,0.0055572334642102,0.0570719602977667,0.0119729213928198,23.0,ACT,4.0,4.0,1.0,3.2857142857142856,0.7,2.3,70.0,17,3.7058823529411766,0,10.495585748125668,41.26883159420946,0.1967218915371642,0.2396252453909969,10
804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,00-0031413,2014,Bishop Sankey,oti,16,RB,REG,152,569.0,2,2.0,2.0,26.0,-25.81257394265294,0,18,23,133.0,0,0.0,0.0,-13.0,148.0,5.0,3.239881454501301,0,-26.214285714285715,0.7213789253758482,-0.0522114161521206,1.045520396757288,0.0,78.2,16,0.0448343079922027,-0.0027653690704105,0.0885697187312986,0.0650391667319756,0.0355805243445692,0.0,0.0314465408805031,0.0279329608938547,0.0177902621722846,0.0284644194756554,0.2592592592592592,0.0833607736434377,21.0,ACT,3.7434210526315774,35.5625,9.5,7.388888888888889,1.125,5.782608695652174,78.26086956521739,170,4.129411764705883,2,6.57699032775053,22.619330435392,0.8817030914147526,2.5862525891430903,10
805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,00-0031413,2015,Bishop Sankey,oti,11,RB,REG,47,193.0,1,1.0,0.0,5.0,-4.896772625450808,0,14,22,139.0,1,0.0,0.0,10.0,137.0,8.0,-0.0900042129796929,0,-5.2,0.7017103326112596,0.0364459054701115,1.0780776327459674,0.0,45.2,11,0.059620596205962,0.0031756113051762,0.1226499552372426,0.0919713833530841,0.0537301894085813,0.0588235294117647,0.0615384615384615,0.0612244897959183,0.056276859410173,0.054748857409218,0.3766937669376693,0.0672207839396829,22.0,ACT,4.1063829787234045,17.545454545454547,4.2727272727272725,9.928571428571429,1.2727272727272727,6.318181818181818,63.63636363636363,61,5.442622950819672,2,7.871417842304492,27.080289136615622,1.074553294316178,1.0230192885958027,9
806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,00-0031450,2014,Josh Harris,pit,2,RB,REG,9,16.0,0,0.0,0.0,1.0,-4.152294424246065,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069390233324659,23.0,ACT,1.7777777777777777,8.0,4.5,,0.0,,,9,1.7777777777777777,0,10.495585748125668,41.26883159420946,0.0,0.0958500981563987,10
807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,00-0031459,2015,Glenn Winston,cle,1,RB,REG,1,-8.0,0,1.0,1.0,0.0,-5.956114986678585,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-2.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0280561122244488,26.0,ACT,-8.0,-8.0,1.0,,0.0,,,1,-8.0,0,7.408763621873411,26.5451829040034,0.0,-0.038763969244596,9
808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,00-0031493,2015,Jarryd Hayne,sfo,4,RB,REG,17,52.0,0,0.0,0.0,4.0,-1.273359568847809,0,6,7,27.0,0,0.0,0.0,5.0,22.0,2.0,-4.6539908609120175,0,0.6666666666666667,0.2202797202797203,0.0208916083916083,0.3450437062937063,0.0,7.9,4,0.05,0.0052742616033755,0.0447154471544715,0.0792194092827004,0.0273556231003039,0.0,0.0416666666666666,0.037037037037037,0.0136778115501519,0.0218844984802431,0.1928571428571428,0.0375899183298177,27.0,ACT,3.0588235294117645,13.0,4.25,4.5,1.5,3.857142857142857,85.71428571428571,23,3.4347826086956523,0,7.167747457602529,22.774918264773333,0.1854411318301809,0.241400821110966,9
809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,00-0031526,2015,Tyler Varga,clt,2,RB,REG,1,2.0,0,0.0,0.0,0.0,-0.0769369401969015,0,1,2,18.0,0,0.0,0.0,0.0,18.0,1.0,-0.4862297063809819,0,0.0,0.0537414965986394,0.0,0.0806122448979591,0.0,2.0,2,0.0253164556962025,0.0,0.1111111111111111,0.0379746835443038,0.0357852882703777,0.0,0.0384615384615384,0.0333333333333333,0.0178926441351888,0.0286282306163021,0.2278481012658227,0.0164726553920491,21.0,RES,2.0,1.0,0.5,18.0,0.5,9.0,50.0,2,10.0,0,7.591179023374244,28.16513621835524,0.136871612292223,0.0105579680436359,9
810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,00-0031531,2015,Trey Williams,clt,1,RB,REG,2,12.0,0,0.0,0.0,1.0,0.5694280523457564,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148735746157659,22.0,ACT,6.0,12.0,2.0,,0.0,,,2,6.0,0,7.591179023374244,28.16513621835524,0.0,0.0633478082618156,9
811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,00-0031531,2015,Trey Williams,clt,1,RB,REG,2,12.0,0,0.0,0.0,1.0,0.5694280523457564,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148735746157659,22.0,ACT,6.0,12.0,2.0,,0.0,,,2,6.0,0,7.591179023374244,28.16513621835524,0.0,0.0633478082618156,9
812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,812,00-0031531,2015,Trey Williams,clt,1,RB,REG,2,12.0,0,0.0,0.0,1.0,0.5694280523457564,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148735746157659,22.0,ACT,6.0,12.0,2.0,,0.0,,,2,6.0,0,7.591179023374244,28.16513621835524,0.0,0.0633478082618156,9
813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,00-0031569,2015,Jeremy Langford,chi,15,RB,REG,148,537.0,6,0.0,0.0,28.0,-6.598875138210133,1,22,42,279.0,1,0.0,0.0,207.0,228.0,9.0,0.6635174371203867,0,11.245171539540404,1.3680533665641743,0.7638816129329145,2.586797178899302,0.0,125.6,15,0.0830039525691699,0.0493797709923664,0.1258972943125345,0.1640097456476481,0.0738095238095238,0.0476190476190476,0.0514285714285714,0.0510204081632653,0.0607142857142857,0.0685714285714285,0.5513833992094862,0.1147923471768548,23.0,ACT,3.6283783783783785,35.8,9.866666666666667,12.681818181818182,1.4666666666666666,6.642857142857143,52.38095238095239,170,4.8,7,11.141983635715006,32.99603882893848,2.5152718123699005,3.227208852415835,9
814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,00-0031569,2016,Jeremy Langford,chi,12,RB,REG,62,200.0,4,2.0,2.0,12.0,-18.22695649653906,0,19,27,142.0,0,0.0,0.0,40.0,130.0,7.0,0.4480801692407112,0,11.49404761904762,0.8781523112373605,0.0882272445786297,1.3789875380610817,0.0,54.2,12,0.0666666666666666,0.0102380342974148,0.1195952161913523,0.1081904274379319,0.0472074468085106,0.0,0.0454545454545454,0.0414201183431952,0.0236037234042553,0.0377659574468085,0.3506172839506173,0.0763597671653001,24.0,ACT,3.225806451612903,16.666666666666668,5.166666666666667,7.473684210526316,1.5833333333333333,5.25925925925926,70.37037037037037,81,4.222222222222222,4,7.646980874061933,25.629450407757364,0.9169518664402988,0.8814963543587242,8
815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,00-0031569,2018,Jeremy Langford,atl,1,RB,REG,9,25.0,0,0.0,0.0,1.0,-2.759819753759075,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019154152620288,26.0,ACT,2.7777777777777777,25.0,9.0,,0.0,,,9,2.7777777777777777,0,9.811409283191969,41.07019749101282,0.0,0.1559346675650344,6
816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,816,00-0031577,2015,Javorius Allen,rav,16,RB,REG,137,514.0,1,2.0,2.0,28.0,-28.276297050328463,0,45,62,353.0,2,0.0,0.0,114.0,314.0,16.0,-14.876773255032605,0,63.04873937432077,1.44453934698946,0.2778054210134156,2.3612728151935807,0.0,100.7,16,0.0917159763313609,0.0224277001770607,0.146866230121609,0.15551612463869,0.0793436727354461,0.0952380952380952,0.0758293838862559,0.0775862068965517,0.0872908839867707,0.0825225572359759,0.522189349112426,0.1027025502939393,24.0,ACT,3.751824817518248,32.125,8.5625,7.844444444444444,2.8125,5.693548387096774,72.58064516129032,182,4.763736263736264,3,7.341061103152053,30.10516419078211,2.4882048605352574,2.552980654276154,9
817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,817,00-0031577,2016,Javorius Allen,rav,3,RB,REG,9,34.0,0,0.0,0.0,0.0,-0.5733386877109297,0,3,4,15.0,0,0.0,0.0,-7.0,22.0,2.0,0.1966711747809313,0,-3.75,0.0812765957446808,-0.0211834319526627,0.1070864912501573,0.0,4.9,3,0.0285714285714285,-0.0073452256033578,0.0565552699228791,0.0369809623744566,0.0186567164179104,0.0,0.0434782608695652,0.0392156862745098,0.0093283582089552,0.0149253731343283,0.1071428571428571,0.0258795780646006,25.0,ACT,3.7777777777777777,11.333333333333334,3.0,5.0,1.0,3.75,75.0,12,4.083333333333333,0,7.543414301954022,30.11583827075364,0.1101798961125133,0.1753083296421304,8
818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,818,00-0031577,2017,Javorius Allen,rav,16,RB,REG,153,591.0,4,0.0,0.0,38.0,-11.236058941031072,0,46,60,250.0,2,0.0,0.0,47.0,218.0,16.0,-3.816781703944091,0,29.195833333333333,1.730786334446076,0.1780281522969535,2.7207992082769814,0.0,120.1,16,0.1058201058201058,0.0122332118688183,0.1447543160690571,0.1685167282252133,0.0772797527047913,0.1,0.0952380952380952,0.0957446808510638,0.0886398763523956,0.081823802163833,0.4409171075837742,0.1310453648915187,26.0,ACT,3.862745098039216,36.9375,9.5625,5.434782608695652,2.875,4.166666666666667,76.66666666666667,199,4.226130653266332,6,12.67057551378318,32.13662842706523,2.651536998932775,4.034649853796261,7
819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,819,00-0031577,2018,Javorius Allen,rav,11,RB,REG,41,110.0,3,0.0,0.0,10.0,-5.846186253224624,0,35,43,196.0,2,1.0,1.0,59.0,177.0,11.0,-3.3320766107759074,0,-6.066666666666668,1.0007853298816556,0.1447833444383415,1.6025263359293225,0.0,58.6,11,0.0988505747126436,0.0158474348643567,0.1487394957983193,0.1609538099604508,0.0680555555555555,0.1428571428571428,0.0774647887323943,0.0833333333333333,0.1054563492063491,0.083015873015873,0.4505747126436781,0.0929493545183714,27.0,ACT,2.682926829268293,10.0,3.727272727272727,5.6,3.1818181818181817,4.558139534883721,81.3953488372093,76,4.026315789473684,5,13.563028756674225,31.44715836288785,1.7323336253867394,0.6111975269291949,6
820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,00-0031577,2019,Javorius Allen,nyg,3,RB,REG,10,36.0,1,0.0,0.0,3.0,0.8507825132110156,0,1,2,9.0,0,0.0,0.0,11.0,4.0,0.0,-0.7495291566301603,0,0.8181818181818182,0.0425531914893617,0.0211132437619961,0.0786090578674398,0.0,10.500000000000002,3,0.0176991150442477,0.010110294117647,0.0147058823529411,0.0346369078604893,0.0109090909090909,0.0,0.0,0.0,0.0054545454545454,0.0087272727272727,0.079646017699115,0.0425925925925925,28.0,ACT,3.6,12.0,3.333333333333333,9.0,0.3333333333333333,4.5,50.0,11,4.090909090909091,1,9.064043906090356,29.55124781048185,0.0712841678623255,0.1936531635722568,5
821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,821,00-0031590,2015,Jay Ajayi,mia,9,RB,REG,49,187.0,1,0.0,0.0,7.0,-3.94096480763983,1,7,11,90.0,0,0.0,0.0,19.0,78.0,5.0,2.2863894268521108,0,-1.916666666666667,0.2871789911495865,0.0423759747801559,0.4604316690704889,0.0,35.7,9,0.0339506172839506,0.0064124198447519,0.0799180327868852,0.0560558618017274,0.0393184796854521,0.0,0.0476190476190476,0.043103448275862,0.019659239842726,0.0314547837483617,0.2777777777777778,0.0579328684231948,22.0,ACT,3.816326530612245,20.77777777777778,5.444444444444445,12.857142857142858,0.7777777777777778,8.181818181818182,63.63636363636363,56,4.946428571428571,1,7.552448853109997,27.755061366485165,0.6554593342911742,0.9440561066387496,9
822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,00-0031590,2016,Jay Ajayi,mia,15,RB,REG,260,1272.0,8,4.0,1.0,60.0,6.05687733357315,0,27,35,151.0,0,0.0,0.0,48.0,132.0,8.0,-6.66268612172649,0,-6.439901477832512,1.1168928995326826,0.2222058322262989,1.830883431857433,0.0,188.3,15,0.078125,0.0134566862910008,0.0794223826714801,0.1279528490328007,0.0427762039660056,0.0,0.05,0.0427807486631016,0.0213881019830028,0.0342209631728045,0.3370535714285714,0.165845016176244,23.0,ACT,4.892307692307693,84.8,17.333333333333332,5.592592592592593,1.8,4.314285714285714,77.14285714285715,287,4.958188153310105,8,10.462829189878882,30.265339567784512,1.3057332213529889,7.296446671889219,8
823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,823,00-0031590,2017,Jay Ajayi,phi,14,RB,REG,208,873.0,1,3.0,2.0,39.0,-23.576206287352868,0,24,34,158.0,1,0.0,0.0,-23.0,176.0,8.0,-3.035589303774447,0,11.827380952380953,0.9247539424010012,-0.0657560920463281,1.3411016491690722,0.0,111.1,14,0.0661478599221789,-0.0051581071989235,0.1529105125977411,0.0950953041241296,0.0511326860841424,0.0357142857142857,0.0484848484848484,0.0466321243523316,0.043423485899214,0.048049006010171,0.3073929961089494,0.1143752116491703,24.0,ACT,4.197115384615385,62.35714285714285,14.857142857142858,6.583333333333333,1.7142857142857142,4.647058823529412,70.58823529411765,232,4.443965517241379,2,14.479459057716928,39.1457481337325,1.6550784600293644,5.976627781270391,7
