,player_id,season,player_display_name,team,GP,position,age,season_type,carries,rushing_yards,rushing_tds,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,special_teams_tds,rrtd,fantasy_points,oline,qb,rb,wrte,dst
2134,00-0032725,2016,Stephen Anderson,htx,9,TE,23.0,REG,0,0.0,0,0.0,0.0,0,11,16,93.0,1,0.0,75.0,39.0,6.0,0,0.0,1,15.3,34.052112738505194,8.291877995556602,8.970696841757764,23.599960448891867,113.36000977849623
2135,00-0032725,2017,Stephen Anderson,htx,14,TE,24.0,REG,0,0.0,0,0.0,0.0,0,25,52,342.0,1,0.0,460.0,132.0,17.0,0,0.0,1,40.2,41.41325922985312,10.156958595753355,10.630685707541602,28.90826677252878,83.72967050993626
2136,00-0032725,2020,Stephen Anderson,sdg,3,TE,27.0,REG,0,0.0,0,0.0,0.0,0,8,11,106.0,0,0.0,44.0,80.0,7.0,0,0.0,0,10.6,43.79674608682242,11.29344121084162,9.119782954796062,32.142871138549225,92.26114399446531
2137,00-0032725,2021,Stephen Anderson,sdg,11,TE,28.0,REG,0,0.0,0,0.0,0.0,0,16,19,165.0,1,0.0,67.0,115.0,9.0,0,0.0,1,22.500000000000004,58.54412901800507,15.263269995272116,11.54807022440565,43.44161460192833,82.42067497007918
2138,00-0032725,2022,Stephen Anderson,crd,5,TE,29.0,REG,0,0.0,0,0.0,0.0,0,3,7,9.0,0,0.0,36.0,6.0,0.0,0,0.0,0,0.9,38.778477944740665,9.648578870430956,9.424254801262054,27.4613398619958,82.25586316047277
2139,00-0032728,2019,Tevin Jones,pit,4,WR,26.0,REG,0,0.0,0,0.0,0.0,0,4,10,61.0,0,0.0,124.0,11.0,1.0,0,0.0,0,6.1000000000000005,32.665441712602444,8.211345093431527,7.616433541924749,23.37075141976665,124.88915437056502
2140,00-0032739,2016,Wendall Williams,htx,2,WR,25.0,REG,0,0.0,0,0.0,0.0,0,4,7,75.0,0,0.0,99.0,9.0,3.0,0,0.0,0,7.500000000000001,34.052112738505194,8.291877995556602,8.970696841757764,23.599960448891867,113.36000977849623
2141,00-0032745,2016,Alan Cross,tam,9,TE,23.0,REG,0,0.0,0,0.0,0.0,0,6,10,38.0,1,0.0,42.0,11.0,3.0,0,0.0,1,9.8,42.328667918002985,10.9168106316602,8.806668302910504,31.07092256703288,99.9674426167508
2142,00-0032745,2017,Alan Cross,tam,5,TE,24.0,REG,0,0.0,0,0.0,0.0,0,5,6,58.0,0,0.0,41.0,25.0,3.0,0,0.0,0,5.800000000000001,45.4783644303295,12.088018106044524,8.081659985454921,34.40435922489596,82.29086956119922
2143,00-0032745,2018,Alan Cross,tam,4,TE,25.0,REG,0,0.0,0,0.0,0.0,0,2,5,9.0,0,0.0,12.0,7.0,1.0,0,0.0,0,0.9000000000000001,48.75698046886073,13.140027643950132,7.969808701286212,37.39854021739653,82.4215823723922
2144,00-0032760,2016,Josh Doctson,was,2,WR,23.0,REG,0,0.0,0,0.0,0.0,0,2,6,66.0,0,0.0,113.0,15.0,1.0,0,0.0,0,6.6000000000000005,53.44289915904287,14.068856295895197,10.020493237408392,40.04212945754786,90.04196765388939
2145,00-0032760,2017,Josh Doctson,was,15,WR,24.0,REG,1,-14.0,0,0.0,0.0,0,35,78,502.0,6,0.0,1074.0,131.0,25.0,0,0.0,6,84.8,43.95394998015085,11.442605878639815,8.734717366027887,32.56741673151332,98.11058623681654
2146,00-0032760,2018,Josh Doctson,was,15,WR,25.0,REG,0,0.0,0,0.0,0.0,0,44,78,532.0,2,0.0,1130.0,132.0,31.0,0,0.0,2,65.2,36.51104118830966,8.885538869662103,9.638099927271195,25.28961062903829,101.92659592379334
2147,00-0032765,2016,Michael Thomas,nor,15,WR,23.0,REG,0,0.0,0,0.0,0.0,0,92,121,1137.0,9,2.0,961.0,483.0,62.0,0,0.0,9,163.70000000000002,61.24650832828365,16.20505207089777,11.168686644333569,46.12207127870904,76.19145668426124
2148,00-0032765,2017,Michael Thomas,nor,16,WR,24.0,REG,0,0.0,0,0.0,0.0,0,104,149,1245.0,5,0.0,1418.0,425.0,70.0,0,0.0,5,154.5,61.23064708217546,15.347233526787631,14.448955241735035,43.68058773008788,102.03290994875644
2149,00-0032765,2018,Michael Thomas,nor,16,WR,25.0,REG,0,0.0,0,0.0,0.0,0,125,147,1405.0,9,2.0,1134.0,514.0,75.0,0,0.0,9,190.5,67.12588938968733,16.786884187042354,15.986128086692675,47.778054993889775,95.02513982602736
2150,00-0032765,2019,Michael Thomas,nor,16,WR,26.0,REG,1,-9.0,0,0.0,0.0,0,149,185,1725.0,9,0.0,1497.0,579.0,91.0,0,0.0,9,225.6,58.331145915361496,15.055340075636767,12.092220961369309,42.84981406142772,99.72719198218354
2151,00-0032765,2020,Michael Thomas,nor,7,WR,27.0,REG,1,1.0,0,0.0,0.0,0,40,55,438.0,0,0.0,528.0,82.0,25.0,0,0.0,0,43.900000000000006,54.900146503199935,13.298796116762365,14.73095997013854,37.85041971693903,113.68857648909754
2152,00-0032765,2022,Michael Thomas,nor,3,WR,29.0,REG,0,0.0,0,0.0,0.0,0,16,22,171.0,3,0.0,237.0,21.0,13.0,0,0.0,3,35.1,40.65864657236446,10.050727260038265,10.133732578997876,28.60591604780121,110.26804076230243
2153,00-0032765,2023,Michael Thomas,nor,10,WR,30.0,REG,0,0.0,0,0.0,0.0,0,39,64,448.0,1,0.0,650.0,100.0,21.0,0,0.0,1,50.8,46.657046657046656,11.926520007469064,10.117225190498043,33.94471079048888,116.4491290442091
2154,00-0032775,2017,Demarcus Robinson,kan,10,WR,22.0,REG,0,0.0,0,0.0,0.0,0,21,39,212.0,0,0.0,407.0,47.0,13.0,0,0.0,0,21.2,56.14926558157999,14.218670800327924,12.691923312019371,40.4685245855487,96.47505527180724
2155,00-0032775,2018,Demarcus Robinson,kan,14,WR,23.0,REG,0,0.0,0,0.0,0.0,0,22,33,288.0,4,0.0,386.0,116.0,12.0,0,0.0,4,52.8,70.75431584318395,18.49994116773972,13.751559135898734,52.65367870818229,83.7081680631443
2156,00-0032775,2019,Demarcus Robinson,kan,15,WR,24.0,REG,0,0.0,0,0.0,0.0,0,32,55,449.0,4,0.0,732.0,103.0,19.0,0,0.0,4,68.9,60.43106716831452,15.955248983256256,11.15093835868414,45.41109326003704,103.38359719306554
2157,00-0032775,2020,Demarcus Robinson,kan,15,WR,25.0,REG,0,0.0,0,0.0,0.0,0,45,59,466.0,3,1.0,525.0,173.0,26.0,0,0.0,3,62.60000000000001,56.33947618680443,14.751722404600118,10.869977560318716,41.98567145924649,105.20679983216624
2158,00-0032775,2021,Demarcus Robinson,kan,14,WR,26.0,REG,0,0.0,0,0.0,0.0,0,25,41,264.0,3,0.0,427.0,62.0,13.0,0,0.0,3,44.400000000000006,59.86965646746934,15.460616203016633,12.379679287822327,44.003292270124255,96.0371646901632
2159,00-0032775,2022,Demarcus Robinson,rav,16,WR,27.0,REG,0,0.0,0,0.0,0.0,0,48,75,458.0,2,1.0,676.0,150.0,23.0,0,0.0,2,55.8,44.654004906065005,10.020197785587994,15.0455836350165,28.51902446667352,107.4238344022328
2160,00-0032775,2023,Demarcus Robinson,ram,8,WR,28.0,REG,1,23.0,0,0.0,1.0,0,26,39,371.0,4,1.0,478.0,89.0,20.0,0,0.0,4,61.400000000000006,52.42905242905244,13.101433635814775,12.524733546344551,37.2886957327036,98.14357724888424
2161,00-0032778,2016,Tajae Sharpe,oti,16,WR,21.0,REG,1,1.0,0,0.0,0.0,0,41,83,522.0,2,0.0,1089.0,90.0,27.0,0,0.0,2,64.30000000000001,48.94991206160121,11.805217698039776,13.33521101992232,33.59946575595936,104.22465972880948
2162,00-0032778,2018,Tajae Sharpe,oti,14,WR,23.0,REG,1,16.0,0,0.0,1.0,0,26,47,316.0,2,0.0,503.0,83.0,22.0,0,0.0,2,45.2,41.273350908523966,9.774474343864547,11.933888998442038,27.81965774792217,115.04467874133452
2163,00-0032778,2019,Tajae Sharpe,oti,13,WR,24.0,REG,0,0.0,0,0.0,0.0,0,25,35,329.0,4,0.0,498.0,58.0,20.0,0,0.0,4,56.9,47.1315658996121,11.356746282081469,12.878085686913494,32.323047110539555,108.8603455128402
2164,00-0032778,2020,Tajae Sharpe,min,3,WR,25.0,REG,0,0.0,0,0.0,0.0,0,0,3,0.0,0,0.0,112.0,0.0,0.0,0,0.0,0,0.0,50.17092039992804,12.276220198496397,12.988872947235196,34.94001133418205,81.07922549975056
2165,00-0032778,2021,Tajae Sharpe,atl,14,WR,26.0,REG,0,0.0,0,0.0,0.0,0,25,37,230.0,0,0.0,347.0,69.0,14.0,0,0.0,0,23.000000000000004,37.114768584999446,9.645152992145396,7.440980024517043,27.45158928533689,79.55303560576462
2166,00-0032791,2016,Jakeem Grant,mia,3,WR,23.0,REG,1,1.0,0,0.0,0.0,0,0,1,0.0,0,0.0,-3.0,0.0,0.0,0,1.0,0,6.1,42.80161392826,10.633767956248612,10.462829189878882,30.265339567784512,99.9674426167508
2167,00-0032791,2017,Jakeem Grant,mia,9,WR,24.0,REG,3,12.0,0,0.0,0.0,0,13,22,203.0,2,0.0,219.0,144.0,9.0,0,0.0,2,33.5,34.553394204049226,8.97337710482534,6.951084180146235,25.539611759887507,89.6663609520401
2168,00-0032791,2018,Jakeem Grant,mia,10,WR,25.0,REG,1,5.0,0,0.0,0.0,0,21,34,268.0,2,0.0,275.0,140.0,13.0,0,2.0,2,51.3,36.057487881622585,8.743307305903437,9.640880435241574,24.88479771680209,87.20831082691785
2169,00-0032791,2019,Jakeem Grant,mia,9,WR,26.0,REG,4,5.0,1,0.0,1.0,0,19,33,164.0,0,0.0,406.0,87.0,9.0,0,1.0,1,28.9,37.565257969492805,10.096165805290584,6.246902619966049,28.735241138134736,72.56789428369773
2170,00-0032791,2020,Jakeem Grant,mia,14,WR,27.0,REG,3,20.0,0,0.0,1.0,0,36,54,373.0,1,0.0,567.0,172.0,22.0,0,1.0,1,51.3,43.17989050813478,10.97919718739823,9.588187119768556,31.24848430259496,122.48552180077463
2171,00-0032791,2021,Jakeem Grant,chi,7,WR,28.0,REG,5,33.0,0,0.0,2.0,0,11,17,132.0,2,1.0,80.0,103.0,7.0,0,1.0,2,32.5,35.78924113553518,8.601978216159965,9.862557762026968,24.482553384455287,92.36065344058731
2172,00-0032795,2016,Cody Core,cin,6,WR,22.0,REG,0,0.0,0,0.0,0.0,0,17,27,200.0,0,0.0,195.0,118.0,7.0,0,0.0,0,20.0,44.22045195903105,11.255724049571509,9.773296006331476,32.03552229493429,105.87064361672462
2173,00-0032795,2017,Cody Core,cin,2,WR,23.0,REG,0,0.0,0,0.0,0.0,0,0,4,0.0,0,0.0,132.0,0.0,0.0,0,0.0,0,0.0,37.09408495434696,9.47886560076645,8.055726557653095,26.978309786796817,97.56251075685212
2174,00-0032795,2018,Cody Core,cin,10,WR,24.0,REG,0,0.0,0,0.0,0.0,0,13,28,160.0,1,0.0,367.0,36.0,7.0,1,0.0,1,24.0,46.03566062873826,11.474011295861173,11.111980078096783,32.65680138052795,77.40385126681264
2175,00-0032795,2019,Cody Core,nyg,1,WR,25.0,REG,0,0.0,0,0.0,0.0,0,3,5,28.0,0,0.0,32.0,3.0,2.0,0,0.0,0,2.8000000000000003,40.831802140753055,10.38287085233146,9.064043906090356,29.55124781048185,85.36536615958718
2176,00-0032801,2016,Daniel Braverman,chi,2,WR,22.0,REG,0,0.0,0,0.0,0.0,0,0,2,0.0,0,0.0,22.0,0.0,0.0,0,0.0,0,0.0,35.234477764147734,9.004942035157994,7.646980874061933,25.629450407757364,87.23304294539925
2177,00-0032839,2017,Hunter Sharp,nyg,3,WR,23.0,REG,0,0.0,0,0.0,0.0,0,5,9,54.0,1,0.0,76.0,23.0,2.0,0,0.0,1,11.4,30.996427153632396,7.899376379584821,6.8134957398018745,22.48284046497218,92.755508222605
2178,00-0032841,2016,Paul Turner,phi,3,WR,23.0,REG,0,0.0,0,0.0,0.0,0,9,14,126.0,0,0.0,140.0,52.0,6.0,0,0.0,0,12.6,43.747505948774034,10.923423197109226,10.483840995801057,31.089742945618564,108.1108734065902
2179,00-0032864,2016,Alex Ellis,jax,3,TE,23.0,REG,0,0.0,0,0.0,0.0,0,3,4,11.0,0,0.0,11.0,4.0,0.0,0,0.0,0,1.1,38.54509983594685,9.849790353377612,8.370310751683876,28.034018698074743,98.41695785219882
2180,00-0032881,2016,Tommylee Lewis,nor,5,WR,23.0,REG,3,11.0,0,0.0,1.0,0,7,11,76.0,0,0.0,76.0,20.0,4.0,0,0.0,0,8.700000000000001,61.24650832828365,16.20505207089777,11.168686644333569,46.12207127870904,76.19145668426124
2181,00-0032881,2017,Tommylee Lewis,nor,9,WR,24.0,REG,2,14.0,0,0.0,0.0,0,10,15,116.0,1,0.0,152.0,52.0,4.0,0,0.0,1,19.0,61.23064708217546,15.347233526787631,14.448955241735035,43.68058773008788,102.03290994875644
2182,00-0032881,2018,Tommylee Lewis,nor,4,WR,25.0,REG,2,10.0,0,0.0,0.0,0,3,3,60.0,1,0.0,59.0,1.0,3.0,0,0.0,1,13.0,67.12588938968733,16.786884187042354,15.986128086692675,47.778054993889775,95.02513982602736
2183,00-0032881,2020,Tommylee Lewis,nor,4,WR,27.0,REG,2,14.0,0,0.0,1.0,0,1,3,5.0,0,0.0,38.0,0.0,0.0,0,0.0,0,1.9,54.900146503199935,13.298796116762365,14.73095997013854,37.85041971693903,113.68857648909754
2184,00-0032881,2021,Tommylee Lewis,mia,1,WR,28.0,REG,0,0.0,0,0.0,0.0,0,1,2,7.0,0,0.0,6.0,11.0,1.0,0,0.0,0,0.7000000000000001,35.5683198939578,9.11488670910002,7.624727299287749,25.942369864361595,107.94172004190057
2185,00-0032926,2017,K.J. Brent,clt,1,WR,24.0,REG,0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,13.0,0.0,0.0,0,0.0,0,0.0,36.077808654227866,8.814602271359016,9.391053956769545,25.08771415694489,85.67520667167817
2186,00-0032935,2016,Johnny Holton,rai,6,WR,25.0,REG,6,43.0,0,1.0,2.0,0,2,3,34.0,0,0.0,35.0,14.0,2.0,0,0.0,0,5.7,49.89580408211525,12.588971391354512,11.455844162559416,35.83014934462438,95.38485223669994
2187,00-0032935,2017,Johnny Holton,rai,7,WR,26.0,REG,0,0.0,0,0.0,0.0,0,9,18,218.0,3,2.0,413.0,40.0,5.0,0,0.0,3,35.800000000000004,42.93767368003176,11.009202969294504,9.182120072597728,31.33388537414589,85.18583105100993
2188,00-0032935,2018,Johnny Holton,rai,1,WR,27.0,REG,0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,45.0,0.0,0.0,0,0.0,0,0.0,35.60393457493551,9.109364954068164,7.688702435814294,25.92665410004016,76.58621937853444
2189,00-0032935,2019,Johnny Holton,pit,8,WR,28.0,REG,1,9.0,0,0.0,1.0,0,3,15,21.0,0,0.0,381.0,10.0,1.0,0,0.0,0,3.0,32.665441712602444,8.211345093431527,7.616433541924749,23.37075141976665,124.88915437056502
2190,00-0032937,2017,Max McCaffrey,jax,1,WR,23.0,REG,0,0.0,0,0.0,0.0,0,1,1,4.0,0,0.0,-1.0,5.0,0.0,0,0.0,0,0.4,46.24057165541881,11.112967226006669,12.74650434801539,31.62921441248052,137.29794832853554
2191,00-0032945,2019,Duke Williams,buf,4,WR,26.0,REG,0,0.0,0,0.0,0.0,0,12,19,166.0,1,0.0,210.0,50.0,8.0,0,0.0,1,22.6,38.0319071368157,9.122843384827044,10.550429391767134,25.965015787584665,141.37127969752405
2192,00-0032951,2016,Laquon Treadwell,min,2,WR,21.0,REG,0,0.0,0,0.0,0.0,0,1,3,15.0,0,0.0,59.0,0.0,1.0,0,0.0,0,1.5,39.49099185646089,10.569956421134492,6.735511684928097,30.08372212169048,112.16695677782673
2193,00-0032951,2017,Laquon Treadwell,min,13,WR,22.0,REG,0,0.0,0,0.0,0.0,0,20,35,200.0,0,0.0,416.0,58.0,12.0,0,0.0,0,20.0,51.57602223104406,12.812441863741183,12.612604124402162,36.46618068910952,128.35055774278212
2194,00-0032951,2018,Laquon Treadwell,min,15,WR,23.0,REG,0,0.0,0,0.0,0.0,0,35,53,302.0,1,0.0,320.0,120.0,16.0,0,0.0,1,36.2,40.81979760183689,10.690935516536596,7.864774366294289,30.428047239373388,120.50393894007227
2195,00-0032951,2019,Laquon Treadwell,min,9,WR,24.0,REG,0,0.0,0,0.0,0.0,0,9,16,184.0,1,0.0,190.0,57.0,8.0,0,0.0,1,24.4,53.431329658471135,12.932457018411716,14.377376288581846,36.807762283171805,109.99531755593254
2196,00-0032951,2020,Laquon Treadwell,atl,4,WR,25.0,REG,0,0.0,0,0.0,0.0,0,6,7,49.0,2,0.0,39.0,13.0,4.0,0,0.0,2,16.9,46.46978692780219,12.258196096869058,8.616836248481647,34.88871196801193,92.26114399446531
2197,00-0032951,2021,Laquon Treadwell,jax,12,WR,26.0,REG,0,0.0,0,0.0,0.0,0,33,51,434.0,1,0.0,613.0,122.0,22.0,0,0.0,1,49.400000000000006,30.487131337678115,7.599851503225718,7.354359515884054,21.630346586103965,83.25233943302158
2198,00-0032951,2022,Laquon Treadwell,sea,3,WR,27.0,REG,0,0.0,0,0.0,0.0,0,6,10,42.0,0,0.0,52.0,11.0,3.0,0,0.0,0,4.2,49.82446863203043,12.386861525173376,12.147587261615843,35.2549135716473,93.8507459109078
2199,00-0032951,2023,Laquon Treadwell,rav,1,WR,28.0,REG,0,0.0,0,0.0,0.0,0,1,3,16.0,0,0.0,36.0,0.0,1.0,0,0.0,0,1.6,56.998556998557,13.314454985357148,17.188826146894765,37.8949872660165,133.98828468038587
2200,00-0032959,2016,Charone Peake,nyj,11,WR,23.0,REG,0,0.0,0,0.0,0.0,0,19,35,186.0,0,0.0,317.0,71.0,7.0,0,0.0,0,18.6,35.47095076927624,8.816030423199138,8.657331603134812,25.091778896797543,93.41122399949172
2201,00-0032959,2017,Charone Peake,nyj,1,WR,24.0,REG,0,0.0,0,0.0,0.0,0,1,1,3.0,0,0.0,2.0,1.0,1.0,0,0.0,0,0.3,38.110361254466056,9.42664935678036,9.476089825434803,26.829694323144103,93.8050044320118
2202,00-0032959,2018,Charone Peake,nyj,3,WR,25.0,REG,0,0.0,0,0.0,0.0,0,2,3,25.0,0,0.0,32.0,4.0,2.0,0,0.0,0,2.5,35.60393457493551,8.870423025316727,8.607709854089052,25.24658861051684,95.98305521552658
2203,00-0032966,2016,Corey Coleman,cle,10,WR,22.0,REG,2,10.0,0,0.0,0.0,0,33,73,413.0,3,0.0,1014.0,97.0,17.0,0,0.0,3,60.3,34.052112738505194,8.450842463144857,8.3592950433414,24.05239777971998,76.19145668426124
2204,00-0032966,2017,Corey Coleman,cle,9,WR,23.0,REG,0,0.0,0,0.0,0.0,0,23,58,305.0,2,0.0,785.0,58.0,17.0,0,0.0,2,42.5,30.996427153632396,7.676563343870147,7.6704689540890785,21.84868028639965,88.65543662510935
2205,00-0032966,2018,Corey Coleman,nyg,6,WR,24.0,REG,1,5.0,0,0.0,0.0,0,5,8,71.0,0,0.0,100.0,8.0,5.0,0,0.0,0,7.6,44.67500070867704,11.538232137259444,9.232184937876132,32.83958377527688,91.27741335053216
2206,00-0032974,2016,Jordan Payton,cle,2,WR,22.0,REG,0,0.0,0,0.0,0.0,0,1,3,3.0,0,0.0,37.0,0.0,0.0,0,0.0,0,0.3,34.052112738505194,8.450842463144857,8.3592950433414,24.05239777971998,76.19145668426124
2207,00-0032977,2016,Rashard Higgins,cle,10,WR,21.0,REG,0,0.0,0,0.0,0.0,0,6,12,77.0,0,0.0,138.0,31.0,5.0,0,0.0,0,7.700000000000001,34.052112738505194,8.450842463144857,8.3592950433414,24.05239777971998,76.19145668426124
2208,00-0032977,2017,Rashard Higgins,cle,14,WR,22.0,REG,1,4.0,0,0.0,0.0,0,27,50,312.0,2,1.0,464.0,142.0,13.0,0,0.0,2,41.6,30.996427153632396,7.676563343870147,7.6704689540890785,21.84868028639965,88.65543662510935
2209,00-0032977,2018,Rashard Higgins,cle,13,WR,23.0,REG,0,0.0,0,0.0,0.0,0,39,53,572.0,4,1.0,594.0,146.0,27.0,0,0.0,4,79.2,41.04657425518043,10.36337589044475,9.396751066044402,29.49576214972736,106.09751849306863
2210,00-0032977,2019,Rashard Higgins,cle,6,WR,24.0,REG,0,0.0,0,0.0,0.0,0,4,11,55.0,1,0.0,116.0,9.0,3.0,0,0.0,1,11.5,42.698398810044615,10.561484644898066,10.616983783984065,30.05961014317142,93.75120933058834
2211,00-0032977,2020,Rashard Higgins,cle,12,WR,25.0,REG,0,0.0,0,0.0,0.0,0,37,52,599.0,4,0.0,733.0,78.0,26.0,0,0.0,4,83.9,48.937209242552754,11.623492768678108,14.018909673070578,33.082248649314614,89.77163069988555
2212,00-0032977,2021,Rashard Higgins,cle,12,WR,26.0,REG,0,0.0,0,0.0,0.0,0,24,47,275.0,1,0.0,540.0,47.0,16.0,0,0.0,1,33.5,41.75411465812438,9.722112186081397,12.71219841251312,27.67062699115474,100.82381260389296
2213,00-0032980,2017,Marcus Johnson,phi,6,WR,23.0,REG,0,0.0,0,0.0,0.0,0,5,8,45.0,0,1.0,138.0,7.0,3.0,0,0.0,0,2.5000000000000004,56.14926558157999,13.753911506446556,14.479459057716928,39.1457481337325,119.59131782634311
2214,00-0032980,2018,Marcus Johnson,clt,4,WR,24.0,REG,1,-2.0,0,0.0,0.0,0,6,8,102.0,1,0.0,110.0,28.0,5.0,0,0.0,1,16.0,53.97284349576211,14.055613177147215,10.70736151357908,40.00443750418823,108.80064836227956
2215,00-0032980,2019,Marcus Johnson,clt,8,WR,25.0,REG,0,0.0,0,0.0,0.0,0,17,33,277.0,2,0.0,573.0,43.0,12.0,0,0.0,2,39.7,47.1315658996121,11.149541633373232,13.675026643483625,31.733310802677657,95.21332277989934
2216,00-0032980,2020,Marcus Johnson,clt,8,WR,26.0,REG,0,0.0,0,0.0,0.0,0,14,28,255.0,0,0.0,487.0,49.0,11.0,0,0.0,0,25.5,48.52597219009433,12.169622532947995,11.42492611677475,34.63661797839045,109.59939430021808
2217,00-0032980,2021,Marcus Johnson,oti,7,WR,27.0,REG,2,-2.0,0,0.0,1.0,0,9,19,160.0,0,0.0,171.0,95.0,7.0,0,0.0,0,15.8,47.71898818071357,11.232973702704095,14.059040806455918,31.97077130769627,106.37108604405483
2218,00-0032980,2022,Marcus Johnson,nyg,5,WR,28.0,REG,0,0.0,0,0.0,0.0,0,9,22,99.0,0,0.0,233.0,36.0,6.0,0,0.0,0,9.9,45.82911029832988,10.525543821150809,14.512071507415838,29.957317029429216,96.82459677419357
2219,00-0032986,2019,J.P. Holtz,chi,5,TE,26.0,REG,0,0.0,0,0.0,0.0,0,7,8,91.0,0,0.0,16.0,79.0,4.0,0,0.0,0,9.1,35.23201213287835,8.985752928581478,7.717826372602181,25.57483525827036,115.8945454604857
2220,00-0032986,2020,J.P. Holtz,chi,1,TE,27.0,REG,0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,6.0,0.0,0.0,0,0.0,0,0.0,41.74056082453029,10.617652762659256,9.25154697920844,30.21947324756865,109.59939430021808
2221,00-0033006,2017,Jaydon Mickens,jax,4,WR,23.0,REG,0,0.0,0,0.0,0.0,0,6,11,77.0,2,0.0,82.0,39.0,4.0,0,1.0,2,25.700000000000003,46.24057165541881,11.112967226006669,12.74650434801539,31.62921441248052,137.29794832853554
2222,00-0033006,2020,Jaydon Mickens,tam,2,WR,26.0,REG,0,0.0,0,0.0,0.0,0,7,10,58.0,0,0.0,73.0,31.0,6.0,0,0.0,0,5.800000000000001,55.92823913434601,14.88487510813612,9.864367314537812,42.36464453854126,115.8055808277856
2223,00-0033006,2021,Jaydon Mickens,jax,2,WR,27.0,REG,0,0.0,0,0.0,0.0,0,2,3,10.0,0,0.0,58.0,3.0,1.0,0,0.0,0,1.0,30.487131337678115,7.599851503225718,7.354359515884054,21.630346586103965,83.25233943302158
2224,00-0033009,2016,Tyler Boyd,cin,16,WR,21.0,REG,4,58.0,0,0.0,2.0,0,54,81,603.0,1,1.0,681.0,201.0,33.0,0,0.0,1,70.10000000000001,44.22045195903105,11.255724049571509,9.773296006331476,32.03552229493429,105.87064361672462
2225,00-0033009,2017,Tyler Boyd,cin,10,WR,22.0,REG,0,0.0,0,0.0,0.0,0,22,32,225.0,2,0.0,205.0,91.0,14.0,0,0.0,2,34.5,37.09408495434696,9.47886560076645,8.055726557653095,26.978309786796817,97.56251075685212
2226,00-0033009,2018,Tyler Boyd,cin,14,WR,23.0,REG,2,3.0,0,0.0,0.0,0,76,108,1028.0,7,0.0,1008.0,418.0,54.0,0,0.0,7,145.1,46.03566062873826,11.474011295861173,11.111980078096783,32.65680138052795,77.40385126681264
2227,00-0033009,2019,Tyler Boyd,cin,16,WR,24.0,REG,4,23.0,0,0.0,1.0,0,90,148,1046.0,5,2.0,1377.0,348.0,51.0,0,0.0,5,132.9,34.76536296555546,8.954007888855841,7.279943678451776,25.48448399135893,92.30883248968878
2228,00-0033009,2020,Tyler Boyd,cin,15,WR,25.0,REG,5,49.0,0,0.0,2.0,0,79,110,841.0,4,0.0,940.0,350.0,43.0,0,0.0,4,113.64,34.955149458966254,8.791776661951957,8.131653727867375,25.022748960940184,96.10628900084144
2229,00-0033009,2021,Tyler Boyd,cin,16,WR,26.0,REG,2,22.0,0,0.0,1.0,0,67,94,828.0,5,0.0,728.0,389.0,37.0,0,0.0,5,116.84,52.3583342538385,13.58228408986486,10.59044691281828,38.65727010192306,109.00372732371328
2230,00-0033009,2022,Tyler Boyd,cin,16,WR,27.0,REG,0,0.0,0,0.0,0.0,0,58,82,762.0,5,0.0,755.0,249.0,41.0,1,0.0,5,109.12,55.464974514901805,14.579281564396087,10.483809554820288,41.49487829866578,108.55102610052263
2231,00-0033009,2023,Tyler Boyd,cin,17,WR,28.0,REG,2,11.0,0,0.0,1.0,0,67,98,667.0,2,0.0,629.0,279.0,28.0,0,0.0,2,77.80000000000001,44.973544973544975,11.682047226126905,9.03730309853512,33.24890364359195,93.55828349753472
2232,00-0033040,2016,Tyreek Hill,kan,16,WR,22.0,REG,24,267.0,3,0.0,10.0,0,61,83,599.0,6,0.0,654.0,274.0,31.0,0,3.0,9,158.6,44.92987097441658,11.363281606381284,10.210915913987256,32.34164764893135,113.36000977849623
2233,00-0033040,2017,Tyreek Hill,kan,15,WR,23.0,REG,17,59.0,0,0.0,3.0,0,75,105,1183.0,7,0.0,1218.0,451.0,41.0,0,1.0,7,170.20000000000002,56.14926558157999,14.218670800327924,12.691923312019371,40.4685245855487,96.47505527180724
2234,00-0033040,2018,Tyreek Hill,kan,16,WR,24.0,REG,22,151.0,1,0.0,8.0,0,87,137,1479.0,12,0.0,2026.0,527.0,60.0,0,1.0,13,247.0,70.75431584318395,18.49994116773972,13.751559135898734,52.65367870818229,83.7081680631443
2235,00-0033040,2019,Tyreek Hill,kan,12,WR,25.0,REG,8,23.0,0,0.0,1.0,0,58,89,860.0,7,0.0,1144.0,280.0,39.0,0,0.0,7,130.3,60.43106716831452,15.955248983256256,11.15093835868414,45.41109326003704,103.38359719306554
2236,00-0033040,2020,Tyreek Hill,kan,15,WR,26.0,REG,13,123.0,2,0.0,5.0,0,87,135,1276.0,15,0.0,1739.0,434.0,57.0,0,0.0,17,241.9,56.33947618680443,14.751722404600118,10.869977560318716,41.98567145924649,105.20679983216624
